id,label
21766,customer_support
21767,customer_support
21768,customer_support
21769,other
21770,technical_support
21771,other
21772,customer_support
21773,technical_support
21774,technical_support
21775,other
21776,customer_support
21777,customer_support
21778,customer_support
21779,other
21780,other
21781,customer_support
21782,technical_support
21783,technical_support
21784,other
21785,other
21786,other
21787,customer_support
21788,customer_support
21789,other
21790,customer_support
21791,other
21792,customer_support
21793,technical_support
21794,other
21795,technical_support
21796,other
21797,other
21798,customer_support
21799,technical_support
21800,technical_support
21801,technical_support
21802,technical_support
21803,customer_support
21804,technical_support
21805,customer_support
21806,customer_support
21807,other
21808,technical_support
21809,technical_support
21810,other
21811,technical_support
21812,technical_support
21813,technical_support
21814,customer_support
21815,customer_support
21816,technical_support
21817,technical_support
21818,customer_support
21819,customer_support
21820,technical_support
21821,other
21822,technical_support
21823,technical_support
21824,technical_support
21825,other
21826,customer_support
21827,technical_support
21828,technical_support
21829,other
21830,other
21831,customer_support
21832,customer_support
21833,other
21834,customer_support
21835,technical_support
21836,customer_support
21837,technical_support
21838,technical_support
21839,customer_support
21840,other
21841,technical_support
21842,customer_support
21843,technical_support
21844,other
21845,customer_support
21846,customer_support
21847,customer_support
21848,customer_support
21849,technical_support
21850,customer_support
21851,other
21852,other
21853,technical_support
21854,customer_support
21855,customer_support
21856,other
21857,customer_support
21858,other
21859,customer_support
21860,customer_support
21861,other
21862,customer_support
21863,customer_support
21864,other
21865,other
21866,customer_support
21867,customer_support
21868,technical_support
21869,technical_support
21870,customer_support
21871,customer_support
21872,other
21873,technical_support
21874,technical_support
21875,technical_support
21876,technical_support
21877,other
21878,other
21879,customer_support
21880,other
21881,customer_support
21882,customer_support
21883,customer_support
21884,other
21885,customer_support
21886,other
21887,other
21888,other
21889,technical_support
21890,customer_support
21891,customer_support
21892,other
21893,technical_support
21894,customer_support
21895,other
21896,other
21897,customer_support
21898,other
21899,other
21900,technical_support
21901,other
21902,customer_support
21903,other
21904,other
21905,technical_support
21906,customer_support
21907,customer_support
21908,other
21909,customer_support
21910,technical_support
21911,technical_support
21912,other
21913,other
21914,other
21915,technical_support
21916,technical_support
21917,other
21918,technical_support
21919,customer_support
21920,other
21921,other
21922,customer_support
21923,technical_support
21924,other
21925,customer_support
21926,customer_support
21927,technical_support
21928,technical_support
21929,other
21930,other
21931,other
21932,other
21933,technical_support
21934,customer_support
21935,technical_support
21936,technical_support
21937,other
21938,customer_support
21939,technical_support
21940,other
21941,customer_support
21942,other
21943,customer_support
21944,customer_support
21945,other
21946,technical_support
21947,technical_support
21948,other
21949,other
21950,other
21951,technical_support
21952,customer_support
21953,other
21954,customer_support
21955,technical_support
21956,technical_support
21957,other
21958,customer_support
21959,other
21960,customer_support
21961,other
21962,other
21963,other
21964,customer_support
21965,customer_support
21966,technical_support
21967,customer_support
21968,customer_support
21969,technical_support
21970,customer_support
21971,other
21972,other
21973,other
21974,technical_support
21975,technical_support
21976,customer_support
21977,other
21978,customer_support
21979,customer_support
21980,other
21981,other
21982,other
21983,other
21984,other
21985,customer_support
21986,customer_support
21987,customer_support
21988,technical_support
21989,technical_support
21990,technical_support
21991,other
21992,other
21993,customer_support
21994,technical_support
21995,customer_support
21996,technical_support
21997,other
21998,customer_support
21999,customer_support
22000,technical_support
22001,technical_support
22002,other
22003,technical_support
22004,other
22005,customer_support
22006,customer_support
22007,technical_support
22008,other
22009,other
22010,customer_support
22011,technical_support
22012,other
22013,other
22014,customer_support
22015,other
22016,technical_support
22017,customer_support
22018,customer_support
22019,customer_support
22020,other
22021,other
22022,customer_support
22023,other
22024,customer_support
22025,technical_support
22026,technical_support
22027,other
22028,other
22029,customer_support
22030,customer_support
22031,technical_support
22032,technical_support
22033,technical_support
22034,other
22035,other
22036,customer_support
22037,other
22038,other
22039,customer_support
22040,other
22041,technical_support
22042,other
22043,customer_support
22044,other
22045,technical_support
22046,other
22047,other
22048,technical_support
22049,customer_support
22050,technical_support
22051,technical_support
22052,other
22053,customer_support
22054,other
22055,customer_support
22056,technical_support
22057,technical_support
22058,technical_support
22059,technical_support
22060,customer_support
22061,technical_support
22062,customer_support
22063,other
22064,technical_support
22065,technical_support
22066,other
22067,technical_support
22068,customer_support
22069,other
22070,other
22071,other
22072,customer_support
22073,other
22074,customer_support
22075,other
22076,other
22077,technical_support
22078,other
22079,technical_support
22080,technical_support
22081,other
22082,technical_support
22083,customer_support
22084,other
22085,other
22086,technical_support
22087,customer_support
22088,customer_support
22089,other
22090,technical_support
22091,customer_support
22092,customer_support
22093,customer_support
22094,technical_support
22095,other
22096,other
22097,technical_support
22098,customer_support
22099,other
22100,customer_support
22101,other
22102,customer_support
22103,other
22104,customer_support
22105,customer_support
22106,technical_support
22107,technical_support
22108,other
22109,customer_support
22110,other
22111,technical_support
22112,other
22113,customer_support
22114,customer_support
22115,other
22116,other
22117,customer_support
22118,technical_support
22119,customer_support
22120,technical_support
22121,customer_support
22122,technical_support
22123,technical_support
22124,other
22125,customer_support
22126,other
22127,technical_support
22128,technical_support
22129,customer_support
22130,customer_support
22131,technical_support
22132,technical_support
22133,other
22134,other
22135,customer_support
22136,technical_support
22137,other
22138,customer_support
22139,customer_support
22140,technical_support
22141,customer_support
22142,technical_support
22143,other
22144,other
22145,technical_support
22146,customer_support
22147,technical_support
22148,other
22149,customer_support
22150,other
22151,other
22152,other
22153,customer_support
22154,technical_support
22155,customer_support
22156,other
22157,customer_support
22158,customer_support
22159,customer_support
22160,technical_support
22161,technical_support
22162,customer_support
22163,technical_support
22164,customer_support
22165,other
22166,other
22167,customer_support
22168,technical_support
22169,customer_support
22170,customer_support
22171,other
22172,other
22173,other
22174,technical_support
22175,customer_support
22176,other
22177,other
22178,other
22179,customer_support
22180,other
22181,other
22182,technical_support
22183,other
22184,other
22185,customer_support
22186,customer_support
22187,customer_support
22188,technical_support
22189,technical_support
22190,other
22191,technical_support
22192,technical_support
22193,other
22194,other
22195,customer_support
22196,customer_support
22197,customer_support
22198,technical_support
22199,customer_support
22200,technical_support
22201,technical_support
22202,technical_support
22203,other
22204,customer_support
22205,other
22206,customer_support
22207,customer_support
22208,customer_support
22209,technical_support
22210,other
22211,technical_support
22212,customer_support
22213,customer_support
22214,other
22215,other
22216,technical_support
22217,technical_support
22218,other
22219,other
22220,customer_support
22221,customer_support
22222,customer_support
22223,technical_support
22224,customer_support
22225,other
22226,customer_support
22227,customer_support
22228,other
22229,customer_support
22230,other
22231,customer_support
22232,other
22233,technical_support
22234,other
22235,other
22236,other
22237,other
22238,other
22239,other
22240,customer_support
22241,customer_support
22242,technical_support
22243,technical_support
22244,other
22245,other
22246,customer_support
22247,technical_support
22248,other
22249,customer_support
22250,customer_support
22251,technical_support
22252,other
22253,technical_support
22254,technical_support
22255,customer_support
22256,technical_support
22257,customer_support
22258,customer_support
22259,technical_support
22260,other
22261,other
22262,other
22263,customer_support
22264,other
22265,technical_support
22266,other
22267,customer_support
22268,technical_support
22269,technical_support
22270,customer_support
22271,technical_support
22272,customer_support
22273,customer_support
22274,other
22275,other
22276,customer_support
22277,customer_support
22278,other
22279,technical_support
22280,technical_support
22281,other
22282,customer_support
22283,technical_support
22284,technical_support
22285,technical_support
22286,other
22287,technical_support
22288,customer_support
22289,technical_support
22290,technical_support
22291,customer_support
22292,other
22293,technical_support
22294,customer_support
22295,technical_support
22296,technical_support
22297,technical_support
22298,other
22299,customer_support
22300,other
22301,customer_support
22302,other
22303,technical_support
22304,customer_support
22305,customer_support
22306,technical_support
22307,technical_support
22308,technical_support
22309,other
22310,customer_support
22311,technical_support
22312,other
22313,customer_support
22314,customer_support
22315,customer_support
22316,technical_support
22317,customer_support
22318,customer_support
22319,customer_support
22320,customer_support
22321,other
22322,technical_support
22323,technical_support
22324,customer_support
22325,other
22326,technical_support
22327,customer_support
22328,customer_support
22329,other
22330,other
22331,customer_support
22332,technical_support
22333,customer_support
22334,other
22335,other
22336,technical_support
22337,customer_support
22338,other
22339,customer_support
22340,other
22341,technical_support
22342,customer_support
22343,technical_support
22344,other
22345,other
22346,technical_support
22347,technical_support
22348,other
22349,other
22350,technical_support
22351,other
22352,technical_support
22353,other
22354,other
22355,customer_support
22356,customer_support
22357,technical_support
22358,technical_support
22359,other
22360,customer_support
22361,other
22362,other
22363,other
22364,other
22365,customer_support
22366,other
22367,other
22368,other
22369,technical_support
22370,technical_support
22371,customer_support
22372,technical_support
22373,technical_support
22374,customer_support
22375,technical_support
22376,customer_support
22377,technical_support
22378,other
22379,technical_support
22380,technical_support
22381,customer_support
22382,technical_support
22383,customer_support
22384,other
22385,other
22386,other
22387,technical_support
22388,technical_support
22389,other
22390,customer_support
22391,technical_support
22392,other
22393,other
22394,technical_support
22395,technical_support
22396,other
22397,other
22398,other
22399,technical_support
22400,customer_support
22401,customer_support
22402,other
22403,technical_support
22404,other
22405,customer_support
22406,customer_support
22407,other
22408,customer_support
22409,customer_support
22410,other
22411,technical_support
22412,customer_support
22413,other
22414,customer_support
22415,technical_support
22416,other
22417,customer_support
22418,other
22419,customer_support
22420,technical_support
22421,technical_support
22422,customer_support
22423,customer_support
22424,technical_support
22425,other
22426,technical_support
22427,other
22428,other
22429,technical_support
22430,customer_support
22431,other
22432,other
22433,customer_support
22434,customer_support
22435,other
22436,technical_support
22437,technical_support
22438,customer_support
22439,other
22440,technical_support
22441,customer_support
22442,other
22443,technical_support
22444,customer_support
22445,technical_support
22446,customer_support
22447,customer_support
22448,other
22449,customer_support
22450,other
22451,customer_support
22452,customer_support
22453,customer_support
22454,customer_support
22455,other
22456,other
22457,customer_support
22458,customer_support
22459,customer_support
22460,customer_support
22461,other
22462,technical_support
22463,technical_support
22464,technical_support
22465,other
22466,technical_support
22467,technical_support
22468,technical_support
22469,customer_support
22470,customer_support
22471,other
22472,technical_support
22473,technical_support
22474,customer_support
22475,other
22476,technical_support
22477,other
22478,customer_support
22479,other
22480,technical_support
22481,technical_support
22482,technical_support
22483,other
22484,other
22485,customer_support
22486,other
22487,customer_support
22488,other
22489,technical_support
22490,technical_support
22491,technical_support
22492,technical_support
22493,customer_support
22494,technical_support
22495,other
22496,technical_support
22497,technical_support
22498,customer_support
22499,technical_support
22500,other
22501,technical_support
22502,technical_support
22503,customer_support
22504,customer_support
22505,technical_support
22506,other
22507,technical_support
22508,technical_support
22509,customer_support
22510,customer_support
22511,other
22512,technical_support
22513,customer_support
22514,customer_support
22515,customer_support
22516,other
22517,customer_support
22518,customer_support
22519,technical_support
22520,technical_support
22521,other
22522,technical_support
22523,other
22524,other
22525,technical_support
22526,technical_support
22527,technical_support
22528,other
22529,customer_support
22530,technical_support
22531,customer_support
22532,technical_support
22533,other
22534,technical_support
22535,customer_support
22536,customer_support
22537,customer_support
22538,technical_support
22539,customer_support
22540,technical_support
22541,customer_support
22542,other
22543,technical_support
22544,other
22545,other
22546,customer_support
22547,other
22548,customer_support
22549,other
22550,other
22551,customer_support
22552,other
22553,other
22554,technical_support
22555,other
22556,technical_support
22557,customer_support
22558,other
22559,technical_support
22560,customer_support
22561,other
22562,technical_support
22563,technical_support
22564,customer_support
22565,customer_support
